name,descripcion,latitud,longitud,coordenadas,tipo,direccion,bd
" Corrientes, artísticas, sociales, ambientales. ",Centros de Atención Social,19.3837691,-99.1669696,"(19.3837691, -99.1669696)",OSC / ONG,"Marroquí 83 esquina con Ayuntamiento, Col. Centro, Del. Cuauhtémoc,Ciudad de México, Ciudad de México",redes
 Fundación para la justicia y el estado democrático de derecho ,Centros de Atención Social,19.3837691,-99.1669696,"(19.3837691, -99.1669696)",OSC / ONG,"Calle Palenque 269, Col. Narvarte Oriente, Del. Benito Juárez,Ciudad de México, Ciudad de México",redes
 Fondo Semillas ,Centros de Atención Social,19.38343475,-99.17825995,"(19.38343475, -99.17825994952753)",OSC / ONG,"Fragonard 84, Col. San Juan, Del. Benito Juárez,Ciudad de México, Ciudad de México",redes
" Instituto para la Seguridad y la Democracia, AC (INSYDE) ",Centros de Atención Social,19.3833943,-99.1792214,"(19.3833943, -99.1792214)",OSC / ONG,"Carolina 80, Cd. de los Deportes, Noche Buena, 03710,Delegación Benito Juárez, Ciudad de México",redes
 Ejército de Salvación Salvation Army ,Centros de Atención Social,19.3831142,-99.1741181,"(19.3831142, -99.1741181)",OSC / ONG,"San Borja #1456, Col. Vértiz Narvarte,Delegación Benito Juárez, Ciudad de México",redes
 Misioneras de San Carlos Borromeo Scalabrinianas ,Centros de Atención Social,19.3829715,-99.18009787,"(19.3829715, -99.18009786941066)",OSC / ONG,"Calle Zapote 31, San Fernando,Ciudad de México, Ciudad de México",redes
 Sin Fronteras IAP ,Centros de Atención Social,19.3770818,-99.1943878,"(19.3770818, -99.1943878)",OSC / ONG,"Carlos Dolci # 96. Col. Alfonso XII,de México, 01460 Ciudad Ciudad de México, Ciudad de México",redes
" Instituto de Estudios y Divulgación sobre Migración, AC (INEDIM) ",Centros de Atención Social,19.3576908,-99.1226831,"(19.3576908, -99.1226831)",OSC / ONG,"Calle Mexicali 4 Hipódromo 06100,de México, CDMX Ciudad Ciudad de México, Ciudad de México",redes
 Comisión Nacional de los Derechos Humanos ,Centros de Atención Social,19.3250371,-99.2284244,"(19.3250371, -99.2284244)",OSC / ONG,"Periférico Sur 3469, Col. San Jerónimo Lídice,Ciudad de México, Ciudad de México",redes
" Centro de los Derechos del Migrante, Inc ",Centros de Atención Social,19.32160295,-99.18493018,"(19.32160295, -99.18493018260631)",OSC / ONG,"Calle Zamora #169-4 C.P. 06140,Ciudad de México, Ciudad de México",redes
" Fundar, Centro de Análisis e Investigación, AC ",Centros de Atención Social,19.3178414,-99.1419825,"(19.3178414, -99.1419825)",OSC / ONG,"Cerrada de Alberto Zamora 21, Col. Villa Coyoacán.,Delegación Coyoacán, Ciudad de México",redes
 Centro Fray Julián Garces A. C. ,Centros de Atención Social,19.3116764,-98.2442069,"(19.3116764, -98.2442069)",OSC / ONG,"Calle 11 No. 214,Loma Xicohténcatl, Tlaxcala",redes
 Centro Casa Origen ,Centros de Atención Social,19.3008141,-99.7743733,"(19.3008141, -99.7743733)",OSC / ONG,"Calle sin nombre CP 50960,Villa Victoria, Estado de México",redes
 Iniciativa Ciudadana para la promoción de la cultura y el diálogo A.C. ,Centros de Atención Social,19.0656727,-98.2347693,"(19.0656727, -98.2347693)",OSC / ONG,"Calle 7 Poniente # 509 Interior 10,Puebla, Puebla",redes
 Parroquia de la Asunción Ayuda Humanitaria a Migrantes en Tránsito ,Centros de Atención Social,18.9570892,-98.270555,"(18.9570892, -98.270555)",OSC / ONG,"Calle 45 Norte 206, Col. Aquiles Serdán C.P. 72140,Puebla, Puebla",redes
 Comedor para migrantes Las Patronas ,Centros de Atención Social,18.8131068,-96.9262761,"(18.8131068, -96.9262761)",OSC / ONG,"Calle 14 s/n Col. Guadalupe Amatlán de los Reyes,Amatlán de los Reyes, Veracruz",redes
 Casa del Migrante Santa Faustina Kowalska ,Centros de Atención Social,18.1626665,-94.5529821,"(18.1626665, -94.5529821)",OSC / ONG,"Calle La Venta 434 Col. Dunas,Coatzacoalcos, Veracruz",redes
 SEMIGRANTE (Tocumbo) ,Centros de Atención Social,17.9625665,-102.200602,"(17.9625665, -102.200602)",OSC / ONG,"Portal Lazaro Cardenas No. 16, Colonia Centro, C.P. 59960,Tocumbo, Michoacán",redes
 Casa de Migrantes Mons. Guillermo Ranzahuer ,Centros de Atención Social,17.9272722,-94.893736,"(17.9272722, -94.893736)",OSC / ONG,"Calle Miguel Hidalgo 604, Barrio Primero, 96160 Oluta, Veracruz, México,Acayucan, Veracruz",redes
" Centro de Derechos Humanos de la Montaña Tlachinollan, AC ",Centros de Atención Social,17.5408669,-98.5947901,"(17.5408669, -98.5947901)",OSC / ONG,"Mina #77 Col. Centro C.P 41300,Tlapa, Guerrero",redes
La72: Hogar-Refugio para personas migrantes,Centros de Atención Social,17.47213825,-91.40776533,"(17.47213825, -91.40776532633315)",OSC / ONG,"Prolongacion 20 S/N, Estacion Nueva 86901, Tenosique de Pino Suárez, Tabasco,Tenosique, Tabasco",redes
"La 72, Hogar -Refugio para personas migrantes",Centros de Atención Social,17.4603172,-91.43313845,"(17.4603172, -91.43313845270373)",OSC / ONG,"Estación Nueva,Tenosique, Tabasco",redes
 Casa del Caminante Jtatic Samuel Ruiz ,Centros de Atención Social,17.2519767,-91.5630216,"(17.2519767, -91.5630216)",OSC / ONG,"Ninos Heroes 051 C.P. 29960,Palenque, Chiapas",redes
 Centro de orientación del migrante de Oaxaca ,Centros de Atención Social,17.1080622,-96.7167234,"(17.1080622, -96.7167234)",OSC / ONG,"Callejón de Guadalupe Victoria s/n, Col. Centro, C.P. 68000,Oaxaca, Oaxaca",redes
 Casa del Migrante Ruchagalú ,Centros de Atención Social,16.8928423,-95.0401948,"(16.8928423, -95.0401948)",OSC / ONG,"Av. Primero de mayo #1110, Col. Rincón Viejo, Santa María Petapa, C.P. 70370,Matías Romero, Oaxaca",redes
 Boca de Polen Red de Comunicadores ,Centros de Atención Social,16.7347597,-92.6348168,"(16.7347597, -92.6348168)",OSC / ONG,"Josefa Ortiz de Dominguez No 28 Int. 1, Barrio de Santa Lucia C.P. 29250,San Cristóbal Las Casas, Chiapas",redes
 Capilla-Albergue Hermanos en el Camino A.C. ,Centros de Atención Social,16.5489586,-95.1027582,"(16.5489586, -95.1027582)",OSC / ONG,"Av. Ferrocarril Pte. #60, Barrio ""La Soledad"" C.P. 70110,Ciudad Ixtepec, Oaxaca",redes
 Albergue infantil La Esperanza ,Centros de Atención Social,14.9249056,-92.2560801,"(14.9249056, -92.2560801)",OSC / ONG,"3ra. Calle Ote. #37, Col. Centro C.P. 30830,Tapachula, Chiapas",redes
" Centro de Atención a niñas, niños y jóvenes migrantes ",Centros de Atención Social,14.9185043,-92.2514658,"(14.9185043, -92.2514658)",OSC / ONG,"Calle Quinta, Privada sur #29, esquina 4ta Oriente C.P. 30830,Tapachula, Chiapas",redes
 Albergue Diocesano Belén Congregación de los Misioneros de Scalabrini ,Centros de Atención Social,14.8878428,-92.2443866,"(14.8878428, -92.2443866)",OSC / ONG,"Miguel Hidalgo 94, Col. San Antonio Cahoacán, C.P. 30789,Tapachula, Chiapas",redes
 Hecate Society Tapachula ,Centros de Atención Social,14.8641054,-92.2885593,"(14.8641054, -92.2885593)",OSC / ONG,"No disponible,Tapachula, Chiapas",redes
 SEMIGRANTE (Tlazazalca) ,Centros de Atención Social,13.4312625,-86.8082896,"(13.4312625, -86.8082896)",OSC / ONG,"Interior Palacio Municipal S/N, Col. Centro, C.P. 58740,Tlazazalca, Michoacán",redes
 CAVI Centro de Atención a la Violencia Intrafamiliar ,Centros de Atención Social,23.22572888,-106.4208727,"23.225728881835092, -106.42087267170284",OSC / ONG,"Av. Ejército Mexicano 2017, Palos Prietos, 82010",redes
 Casa hogar para niñas Madre Conchita ,Centros de Atención Social,31.29090327,-110.9538632,"31.290903270914782, -110.95386316154821",OSC / ONG,"Tecnologico 33, Col. El Greco C.P. 84066,Nogales, Sonora",redes
" Albergue para migrantes San Juan Bosco, I.A.P. ",Centros de Atención Social,31.31668888,-110.9458534,"31.316688877431293, -110.94585342169722",OSC / ONG,"Montaño # 1063-A Colonia Municipal C.P. 84060,Nogales, Sonora",redes
 Centro Comunitario de Atención al Migrante y Necesitado (CCAMYN) ,Centros de Atención Social,30.71891158,-111.8394591,"30.71891158136058, -111.83945912332325",OSC / ONG,"Av. Gonzalo Celdain # 78 Colonia Buenos Aires, C.P. 83750,Altar, Sonora",redes
 Casa de Atención al Migrante El Santuario ,Centros de Atención Social,18.40556287,-92.48796682,"18.405562866415316, -92.48796682069982",OSC / ONG,"Capilla de Macuspana (Estación de tren),Macuspana, Tabasco",redes
 Hmnas de San José de Lyón (albergue Decanal Guadalupano) ,Centros de Atención Social,21.08140337,-97.37691806,"21.0814033717943, -97.37691806000707",OSC / ONG,"Calle Aldama #50, entre Tuxpan y Lafragua Tierra Blanca, Col. El Viejo, C.P. 95180,Tierra Blanca de Ignacio de la Llave, Veracruz",redes
 Casa del Migrante Diocesis de Coatzacoalcos A.C. ,Centros de Atención Social,18.12686362,-94.45159628,"18.12686362478155, -94.45159627545485",OSC / ONG,"Albergue para mujeres: Calle Soledad del Doblado, esquina Pascual Orozco, cerca del puente de Av.1 Coatzacoalcos,Coatzacoalcos, Veracruz",redes
 Casa del Migrante Diócesis de Coatzacoalcos A.C. ,Centros de Atención Social,18.12686362,-94.45159628,"18.12686362478155, -94.45159627545485",OSC / ONG,"Albergue para hombres: Río Pánuco s/n, entre Río Tuxpan y Río Calzadas, Col. Coatzacoalcos, (Albergue Diócesis de Coatzacoalcos), C.P. 96499,Coatzacoalcos, Veracruz",redes
 Instituto para el desarrollo de la cultura Maya del estado de Yucatán INDEMAYA ,Centros de Atención Social,20.96686275,-89.62718863,"20.966862749864823, -89.6271886312075",OSC / ONG,"Calle 66 num 532 x 63 y 65 col centro cp. 97000,Mérida, Yucatán",redes
" Centro de los Derechos del Migrante, Inc (CDM) ",Centros de Atención Social,22.77156717,-102.5720402,"22.77156716813732, -102.57204015999218",OSC / ONG,"Calle Víctor Rosales #164, Col. Centro, C.P. 98000,Zacatecas, Zacatecas",redes
" Federación Zacatecana, AC (FEDZAC) ",Centros de Atención Social,22.75498849,-102.5029034,"22.754988492374547, -102.5029033753335",OSC / ONG,"Francisco Villa #11 Colonia Revolucion Mexicana,Guadalupe, Zacatecas",redes
 Casa del Migrante Emaus ,Centros de Atención Social,29.32369093,-100.9266841,"29.32369092846942, -100.92668411190739",OSC / ONG,"Díaz Mirón 607,entre Gochicoa y Alarcón, Col. Casjal, C.P.89280,Tampico, Tamaulipas",redes
 Albergue del Migrante Nuestra Señora de Guadalupe A.C. ,Centros de Atención Social,26.09748892,-98.28658309,"26.097488922359098, -98.28658309057056",OSC / ONG,"Nogal-aldama 501, Col. Aquiles Serdan I, 88520 Reynosa, Tamaulipas, Mexico.,Reynosa, Tamaulipas",redes
 Casa San Juan Diego y San Francisco de Asís A.C. ,Centros de Atención Social,25.83720269,-97.48587506,"25.83720269152195, -97.48587505805104",OSC / ONG,"Avenida Golfo de México No. 49, Colonia Ampliación Solidaridad C.P. 87456,Matamoros, Tamaulipas",redes
 Casa del Migrante San Juan Diego y San Francisco de Asís A.C. ,Centros de Atención Social,25.83717372,-97.48606818,"25.837173722503493, -97.4860681770848",OSC / ONG,"Avenida Golfo de Mexico No. 48, Colonia Ampliación Solidaridad C.P. 87456,Matamoros, Tamaulipas",redes
 Un Mundo Una Nación A. C. ,Centros de Atención Social,19.41983484,-98.15381815,"19.41983484017355, -98.15381814531123",OSC / ONG,"6a Avenida No. 2903, Col. El Carmen,Apizaco, Tlaxcala",redes
 Albergue para migrantes “La Sagrada familia” ,Centros de Atención Social,19.4166882,-98.13201818,"19.41668819887568, -98.13201817542362",OSC / ONG,"3ª Privada Álvaro Obregón s/n, Col. Ferrocarrilera,Apizaco, Tlaxcala",redes
 Instituto Nacional de Salud Pública (INSP) ,Centros de Atención Social,19.30766112,-99.15713104,"19.307661117249285, -99.15713104206523",OSC / ONG,"Universidad No. 655 Colonia Santa María Ahuacatitlán, Cerrada Los Pinos y Caminera C.P. 62100, Cuernavaca, Morelos. México,Cuernavaca, Morelos",redes
 Migrante Hagamos un puente contigo SEDESO ,Centros de Atención Social,21.84124658,-102.289416,"21.841246576259923, -102.2894160446779",OSC / ONG,"Plan de Ayala número 825 Plaza Cristal local 26 y 27a 3er nivel Teopanzolco C.P. 62350 Cuernavaca, Morelos,Cuernavaca, Morelos",redes
 Albergue Obsidiana ,Centros de Atención Social,21.03953669,-104.3708381,"21.039536693030207, -104.37083813120552",OSC / ONG,"Calle Amado Nervo 164 A, Col. Everardo Peña Navarro C.P. 63940,Ixtlán del Río, Nayarit",redes
" Paso de Esperanza, A.C ",Centros de Atención Social,25.75485375,-100.3195801,"25.754853746152282, -100.3195801262908",OSC / ONG,"Condominio Acero, Oficina 612, Zaragoza 1000-B esq. con Ocampo,Monterrey, Nuevo León",redes
 Hogar de las Bienaventuranzas A.C. ,Centros de Atención Social,25.67542125,-100.293736,"25.675421250517655, -100.29373596174912",OSC / ONG,"Emilio Carranza 301 Norte Esquina con Alvino Espinoza, Col. Centro,Monterrey, Nuevo León",redes
 Hospedaje para trabajadores inmigrantes ,Centros de Atención Social,25.70279759,-100.3246175,"25.702797591094708, -100.32461753399133",OSC / ONG,"Aldama # 937 entre Ocampo e Hidalgo Colonia Centro,Monterrey, Nuevo León",redes
 Casa del Forastero Santa Martha ,Centros de Atención Social,25.69107496,-100.3198497,"25.6910749644798, -100.3198496733966",OSC / ONG,"José María Bocanegra Pte. No. 801 esquina con Amado Nervo Col. Industrial (Parroquia Santa Maria Goretti),Monterrey, Nuevo León",redes
 Casa de Migrantes Casa Nicolás Tolentino ,Centros de Atención Social,25.66444527,-100.2144739,"25.66444526706596, -100.21447390407916",OSC / ONG,"Emiliano Zapata 4417 esq. con Serafín Peña. Col. Guadalupe Victoria C.P. 67180,Ciudad Guadalupe, Nuevo León",redes
 Casa del Migrante de la Parroquia de Nuestra Señora de los Desamparados ,Centros de Atención Social,19.05750662,-98.20295176,"19.057506619570137, -98.20295175768045",OSC / ONG,"Av. 36 Poniente 3308, Col. Nueva Aurora, atrás de la Central de Autobuses, C.P. 42070,Puebla, Puebla",redes
 Estancia González y Martínez A.C ,Centros de Atención Social,20.50956805,-99.8631679,"20.50956805421331, -99.86316790238439",OSC / ONG,"Antigua Estación Bernal, Calle Juarez oriente C.P 76776,Tequisquiapan, Querétaro",redes
 Instituto del Rincón A.C. ,Centros de Atención Social,19.26749032,-99.60971699,"19.26749032038358, -99.60971698771078",OSC / ONG,"Avenida Morelos No. 124 CP 52440,Malinalco, Estado de México",redes
 Centro Casa Origen ,Centros de Atención Social,16.85862817,-99.84405793,"16.858628170478788, -99.84405792575916",OSC / ONG,"Unidad Habitacional Colosio, Condominio Obsidiana No. 51, Puerto Márquez, Acapulco, Guerrero. C.P. 39890,Acapulco, Guerrero",redes
 SEMIGRANTE (Zitácuaro) ,Centros de Atención Social,19.43719572,-100.3574278,"19.437195720786807, -100.35742777726968",OSC / ONG,"Interior Palacio Municipal, Ocampo Poniente No. 13, Col. Centro, C.P. 61500,Zitácuaro, Michoacán",redes
 SEMIGRANTE (Ziracuaretiro) ,Centros de Atención Social,19.41722747,-101.9104835,"19.417227465908454, -101.91048348891805",OSC / ONG,"Presidencia Municipal, Portal Matamoros S/N, Colonia Centro, C.P. 61700,Ziracuaretiro, Michoacán",redes
 SEMIGRANTE (Zinapécuaro) ,Centros de Atención Social,19.86008134,-100.827374,"19.860081342667428, -100.82737401404921",OSC / ONG,"Interior Casa de la Cultura, Av. Hidalgo No. 32, Col. Centro, C.P. 58930,Zinapécuaro, Michoacán",redes
 SEMIGRANTE (Zináparo) ,Centros de Atención Social,20.17343738,-101.9986624,"20.17343737715387, -101.9986624195805",OSC / ONG,"Interior Palacio Municipal, Calle Ruiseñor No. 01, Col. Centro, C.P. 59460,Zináparo, Michoacán",redes
 SEMIGRANTE (Zamora) ,Centros de Atención Social,19.98379936,-102.2859147,"19.983799358456796, -102.28591471773895",OSC / ONG,"Palacio Municipal, Guerrero Ote. No. 82, Col. Centro, C.P. 59600,Zamora, Michoacán",redes
 SEMIGRANTE (Zacapu) ,Centros de Atención Social,20.03953845,-102.346492,"20.039538446372063, -102.34649195636358",OSC / ONG,"Interior Oficina de Relaciones Exteriores, Allende No. 91-A, Col. Centro, C.P. 58600,Zacapu, Michoacán",redes
 SEMIGRANTE (Yurécuaro) ,Centros de Atención Social,20.33447907,-102.2843848,"20.334479072186323, -102.2843847523239",OSC / ONG,"Portal Hidalgo S/N, Col. Centro, C.P. 59250,Yurécuaro, Michoacán",redes
 Centro Crecer Solidaridad ,Centros de Atención Social,21.849846,-102.2466439,"21.8498460003076, -102.24664387535933",OSC / ONG,"Av. Mariano Hidalgo #102 Frac Solidaridad,Aguascalientes, Aguascalientes",redes
 Centro Crecer Primo Verdad ,Centros de Atención Social,21.90958392,-102.3186746,"21.90958391933778, -102.31867463302804",OSC / ONG,"Av. Guadalupe González #611 Col. Primo Verdad,Aguascalientes, Aguascalientes",redes
 Centro Crecer Mujeres Ilustres ,Centros de Atención Social,21.84713695,-102.2477187,"21.847136945969073, -102.24771871768894",OSC / ONG,"C. Ángela Peralta #228 esquina Margarita Maza de Juárez Fracc. Mujeres Ilustres,Aguascalientes, Aguascalientes",redes
 Centro Crecer Insurgentes ,Centros de Atención Social,21.84945298,-102.2474071,"21.849452984826073, -102.2474071346029",OSC / ONG,"Actualmente se cuenta con 26 centros CRECER distribuidos en todo el estado, funcionando con más de 72 clases o talleres, con alrededor de 25 000 beneficiarios mensuales.,Aguascalientes, Aguascalientes",redes
 Centro Crecer Pirules ,Centros de Atención Social,21.86795796,-102.3203422,"21.867957960070594, -102.32034220419399",OSC / ONG,"Actualmente se cuenta con 26 centros CRECER distribuidos en todo el estado, funcionando con más de 72 clases o talleres, con alrededor de 25 000 beneficiarios mensuales.,Aguascalientes, Aguascalientes",redes
 Centro Crecer Palomino Dena ,Centros de Atención Social,21.91666694,-102.2511348,"21.91666694380956, -102.25113481768703",OSC / ONG,"Gilberto López Velarde #314, Lic Benito Palomino Dena, C. P. 20172,Aguascalientes, Aguascalientes",redes
 Centro Crecer Miravalle ,Centros de Atención Social,21.89145522,-102.3110766,"21.891455218475574, -102.31107663118208",OSC / ONG,"Calle Felipe Ruiz de Chávez #614, Col. Miravalle, C. P. 20040,Aguascalientes, Aguascalientes",redes
 Centro Crecer Jesús Terán (Gómez Portugal) ,Centros de Atención Social,21.87361796,-102.2652612,"21.873617961976475, -102.26526116288083",OSC / ONG,"Av. Palmas Esq Olivos Fracc. Jesús Terán,Aguascalientes, Aguascalientes",redes
 SEMIGRANTE (Vista Hermosa) ,Centros de Atención Social,20.26309765,-102.4831407,"20.26309765, -102.48314072625244",GOB,"Interior Antigua Escuela de Los Hermanos, Av. Juarez S/N, Col. Centro, C.P. 59200,Vista Hermosa, Michoacán",redes
 SEMIGRANTE (Villamar) ,Centros de Atención Social,20.01856313,-102.5958204,"20.018563133595375, -102.59582040467002",GOB,"Interior Palacio Municipal S/N, Colonia Centro, C.P. 59550,Villamar, Michoacán",redes
 SEMIGRANTE (Venustiano Carranza) ,Centros de Atención Social,19.83345578,-101.1595697,"19.833455777489085, -101.15956970859158",GOB,"Interior Palacio Municipal, Hidalgo No. 2, Col. Centro, C.P. 59160,Venustiano Carranza, Michoacán",redes
 SEMIGRANTE (Uruapan) ,Centros de Atención Social,19.42428309,-102.0481507,"19.424283090830855, -102.04815069076427",GOB,"Av. Chiapas No. 93, Int. 201, Col. Ramon Farias, C.P. 60050,Uruapan, Michoacán",redes
 SEMIGRANTE (Tzitzio) ,Centros de Atención Social,19.6034684,-100.9221645,"19.603468403364726, -100.92216454067527",GOB,"Interior Palacio Municipal, Calle Allende S/N, Col. Centro, C.P. 61330,Tzitzio, Michoacán",redes
 SEMIGRANTE (Tzintzuntzan) ,Centros de Atención Social,19.63064956,-101.5732885,"19.630649558600776, -101.57328852047527",GOB,"Interior Palacio Municipal, Av. Yacatas No. 25, Col. Centro, Tzintzuntzan, Mich. C.P. 58440,Tzintzuntzan, Michoacán",redes
 SEMIGRANTE (Tuzantla) ,Centros de Atención Social,19.20775544,-100.5730013,"19.207755440157094, -100.57300131775845",GOB,"Av. Sixto Verduzco No. 06, Col. Centro, C.P. 61540,Tuzantla, Michoacán",redes
 SEMIGRANTE (Tuxpan) ,Centros de Atención Social,19.6936692,-101.1772821,"19.693669197078098, -101.17728210240551",GOB,"Interior Palacio Municipal, Av. Morelos No. 04, Col. Centro, C.P. 61420,Tuxpan, Michoacán",redes
 SEMIGRANTE (Turicato) ,Centros de Atención Social,19.05416285,-101.4193304,"19.05416284853995, -101.41933044844387",GOB,"Interior Palacio Municipal, Portal Manuel Muñiz S/N, Colonia Centro, C.P. 61680,Turicato, Michoacán",redes
 SEMIGRANTE (Tumbiscatio) ,Centros de Atención Social,"18.525716781883173,",-102.3754455,"18.525716781883173, -102.37544550833935",GOB,"Interior Presidencia Municipal, Kennedy No. 02, Col. Centro, C.P. 60900,Tumbiscatío, Michoacán",redes
 SEMIGRANTE (Tlalpujahua) ,Centros de Atención Social,19.80562401,-100.1726079,"19.8056240119838, -100.17260785510307",GOB,"Interior Palacio Municipal, Portal Centenario No. 04, Colonia Centro, C.P. 61060,Tlalpujahua, Michoacán",redes
 SEMIGRANTE (Tinguindin) ,Centros de Atención Social,19.73975743,-102.4867785,"19.73975743464277, -102.48677846046292",GOB,"Portal Hidalgo S/N, Colonia Centro, C.P. 59980,Tingüindín, Michoacán",redes
 SEMIGRANTE (Tingambato) ,Centros de Atención Social,19.52044487,-101.8487027,"19.520444872741958, -101.84870273767092",GOB,"Interior Palacio Municipal, Portal Hidalgo S/N, Colonia Centro, C.P. 60290,Tingambato, Michoacán",redes
 SEMIGRANTE (Tepalcatepec) ,Centros de Atención Social,19.19127674,-102.8438816,"19.191276742006306, -102.84388155854577",GOB,"Melchor Ocampo No. 145, Col. Centro, C.P. 60540,Tepalcatepec, Michoacán",redes
 SEMIGRANTE (Tarímbaro) ,Centros de Atención Social,19.76060664,-101.1823175,"19.760606643315857, -101.182317542887",GOB,"Interior Palacio Municipal, Hidalgo No. 11, Col. Centro, C.P. 58880,Tarímbaro, Michoacán",redes
 SEMIGRANTE (Taretan) ,Centros de Atención Social,19.33490674,-101.9172569,"19.334906742917298, -101.91725690610744",GOB,"Portal Ocampo No. 01, Col. Centro, C.P. 61710,Taretan, Michoacán",redes
 SEMIGRANTE (Tanhuato) ,Centros de Atención Social,20.31741824,-102.3646004,"20.317418235771505, -102.36460042763743",GOB,"Portal Hidalgo No. 19, Col. Centro, C.P. 59230,Tanhuato, Michoacán",redes
 SEMIGRANTE (Tangancícuaro) ,Centros de Atención Social,19.93332551,-102.2190452,"19.933325506032663, -102.21904516747676",GOB,"Dr. Miguel Silva No. 105, Colonia Centro, 59750,Tangancícuaro, Michoacán",redes
 SEMIGRANTE (Tangamandapio) ,Centros de Atención Social,20.02419252,-102.4212642,"20.02419251722886, -102.42126415303194",GOB,"Portal Hidalgo S/N, Colonia Centro, C.P. 59920,Tangamandapio, Michoacán",redes
 SEMIGRANTE (Tancítaro) ,Centros de Atención Social,17.99444045,-102.1879473,"17.994440449176533, -102.18794725342315",GOB,"Interior Palacio Municipal, Lazaro Cardenas S/N, Col. Centro, C.P. 60460,Tancítaro, Michoacán",redes
 SEMIGRANTE (Tacámbaro) ,Centros de Atención Social,19.23564698,-101.4576789,"19.235646979365235, -101.4576788637802",GOB,"Portal Marcos A. Jimenez S/N, Colonia Centro C.P. 61650,Tacámbaro, Michoacán",redes
 SEMIGRANTE (Susupuato) ,Centros de Atención Social,19.23002703,-100.4036143,"19.230027032690764, -100.40361431479852",GOB,"Interior Palacio Municipal, Vicente Guerrero No. 06, Colonia Centro, C.P. 61590,Susupuato, Michoacán",redes
 SEMIGRANTE (Senguio) ,Centros de Atención Social,19.73350132,-100.3522521,"19.73350132299265, -100.35225207328463",GOB,"Hidalgo No. 01, Col. Centro, C.P. 61290,Senguio, Michoacán",redes
 SEMIGRANTE (Santa Ana Maya) ,Centros de Atención Social,20.01009482,-101.0204836,"20.010094823576015, -101.02048356191426",GOB,"Lazaro Cardenas Nte. S/N, Col. Centro, C.P. 58900,Santa Ana Maya, Michoacán",redes
 SEMIGRANTE (San Lucas) ,Centros de Atención Social,18.59127711,-100.7839582,"18.591277107020066, -100.78395824660869",GOB,"Av. Servando Chavez No. 01, Col. Centro, C.P. 61980,San Lucas, Michoacán",redes
 SEMIGRANTE (Salvador Escalante) ,Centros de Atención Social,19.41823584,-101.639782,"19.418235839273642, -101.63978195057119",GOB,"Allende No. 56, Colonia Centro, C.P. 61800, Santa Clara,Salvador Escalante, Michoacán",redes
 SEMIGRANTE (Sahuayo) ,Centros de Atención Social,20.05736343,-102.7167869,"20.057363434787746, -102.71678691773693",GOB,"Palacio Municipal, Boulevard Lazaro Cardenas, Esq. Constitucion S/N, Col. Centro, C.P. 59000,Sahuayo, Michoacán",redes
 SEMIGRANTE (Puruándiro) ,Centros de Atención Social,20.08837525,-101.515336,"20.088375251888184, -101.51533597540663",GOB,"Portal Hidalgo No. 70, Colonia Centro, C.P. 58502,Puruándiro, Michoacán",redes
 SEMIGRANTE (Purépero) ,Centros de Atención Social,19.91025488,-102.0069323,"19.910254882695646, -102.0069323195872",GOB,"Interior Palacio Municipal, Alvaro Obregon S/N, Col. Centro, C.P. 58760,Purépero, Michoacán",redes
 SEMIGRANTE (Peribán) ,Centros de Atención Social,19.53035925,-102.4162333,"19.530359251271122, -102.41623330011139",GOB,"Ocampo No. 01, Colonia Centro, C.P. 60440,Peribán, Michoacán",redes
 SEMIGRANTE (Penjamillo) ,Centros de Atención Social,20.10447616,-101.9335652,"20.10447615767848, -101.93356520424143",GOB,"Morelos No. 07, Colonia Centro, C.P. 59470,Penjamillo, Michoacán",redes
 SEMIGRANTE (Pátzcuaro) ,Centros de Atención Social,19.51382027,-101.6097285,"19.513820271328946, -101.60972850241",GOB,"Portal Hidalgo No. 01, Col. Centro, C.P. 61600,Pátzcuaro, Michoacán",redes
 SEMIGRANTE (Paracuaro) ,Centros de Atención Social,19.53110882,-101.6208293,"19.531108819115957, -101.6208292990805",GOB,"Portal Hidalgo No. 34, Col. Centro, C.P. 60760,Parácuaro, Michoacán",redes
 SEMIGRANTE (Panindícuaro) ,Centros de Atención Social,19.98427122,-101.7615044,"19.984271220670493, -101.76150437725572",GOB,"Portal Hidalgo No. 01, Col. Centro, C.P. 58570,Panindícuaro, Michoacán",redes
 Centro Crecer Jesús María Jonacatique ,Centros de Atención Social,21.8727297,-102.2757964,"21.872729702898518, -102.27579643091512",OSC / ONG,"C. Diego Flores #126 Fracc. Solar de Jonacatique,Aguascalientes, Aguascalientes",redes
 Centro Crecer Guadalupe Peralta ,Centros de Atención Social,21.86744488,-102.2390822,"21.867444876318494, -102.23908224467718",OSC / ONG,"Av. La Salud #302 esquina Catedráticos Fracc. J. Guadalupe Peralta,Aguascalientes, Aguascalientes",redes
 Centro Crecer Cosío ,Centros de Atención Social,21.85895467,-102.2540634,"21.858954667350293, -102.25406339623915",OSC / ONG,"Pról. Esteban Castorena S/N a un costado de Seguridad Pública,Aguascalientes, Aguascalientes",redes
 Centro Crecer Tepezalá ,Centros de Atención Social,22.21902162,-102.1642429,"22.219021619775926, -102.16424290233766",OSC / ONG,"Av. 12 de Diciembre S/N Unidad Deportiva Blvd. Granados Roldán,Aguascalientes, Aguascalientes",redes
 Enclave Caracol ,Centros de Atención Social,32.5370643,-117.036046,"32.537064302137814, -117.03604600198183",OSC / ONG,"1er Andador 8250 CP 22000,Tijuana, Baja California",redes
