name,descripcion,latitud,longitud,coordenadas,tipo,direccion,bd
Instituto Chihuahuense de la Mujer | (CAVIM) Centro de Atención a la Violencia Contra Las Mujeres,Centros de Atención Social,31.7384015,-106.4729463,"31.7384015, -106.4729463",OSC / ONG,,ACNUR servicios
Instituto Municipal de las Mujeres,Centros de Atención Social,31.7385499,-106.4833167,"31.7385499, -106.4833167",OSC / ONG,,ACNUR servicios
Sin Violencia A.C.,Centros de Atención Social,31.6748665,-106.4382024,"31.6748665, -106.4382024",OSC / ONG,,ACNUR servicios
Centro de Justicia para las Mujeres,Centros de Atención Social,31.7166914,-106.4740338,"31.7166914, -106.4740338",OSC / ONG,,ACNUR servicios
DIF Municipal Ciudad Juárez,Centros de Atención Social,31.7514626,-106.4545877,"31.7514626, -106.4545877",OSC / ONG,,ACNUR servicios
"Subsecretaría de Educación y Deporte 
",Centros de Atención Social,31.7501227,-106.4523911,"31.7501227, -106.4523911",OSC / ONG,,ACNUR servicios
Servicio Nacional de Empleo,Centros de Atención Social,31.7105772,-106.4598942,"31.7105772, -106.4598942",OSC / ONG,,ACNUR servicios
"Red Binacional de Apoyo Humanitario / (CLINIC) Catholic Legal Immigration
Network, Inc. ",Centros de Atención Social,31.7393088,-106.4865396,"31.7393088, -106.4865396",OSC / ONG,,ACNUR servicios
"(DHIA) Derechos Humanos Integrales
 en Acción A.C",Centros de Atención Social,31.7443272,-106.4845033,"31.7443272, -106.4845033",OSC / ONG,,ACNUR servicios
(HIAS) Hebrew Immigrant Aid Society,Centros de Atención Social,31.7415452,-106.4457926,"31.7415452, -106.4457926",OSC / ONG,,ACNUR servicios
Aeropuerto Internacional de Ciudad Juárez,Centros de Atención Social,31.635723,-106.435702,"31.635723, -106.435702",OSC / ONG,,ACNUR servicios
Central de Autobuses Ciudad Juarez,Centros de Atención Social,31.6922602,-106.4373521,"31.6922602, -106.4373521",OSC / ONG,,ACNUR servicios
Casa del Migrante Movilidad Humana de la Diócesis de Coatzacoalcos. ,Centros de Atención Social,18.1206146,-94.4269147,"18.1206146, -94.4269147",OSC / ONG,,ACNUR servicios
Albergue Santa Faustina Kowalska,Centros de Atención Social,18.1389263,-94.457643,"18.1389263, -94.457643",OSC / ONG,,ACNUR servicios
Instituto Federal de la Defensoría Pública (IFDP),Centros de Atención Social,18.1394799,-94.5171166,"18.1394799, -94.5171166",OSC / ONG,,ACNUR servicios
"Procuraduría Municipal de Protección a Ninas, Ninos y Adolescentes ",Centros de Atención Social,18.1297595,-94.4532977,"18.1297595, -94.4532977",OSC / ONG,,ACNUR servicios
Instituto Municipal de la Mujer,Centros de Atención Social,18.1469732,-94.417606,"18.1469732, -94.417606",OSC / ONG,,ACNUR servicios
Movimiento de Asistencia a la Mujer Veracruzana A.C.,Centros de Atención Social,18.1462659,-94.4427517,"18.1462659, -94.4427517",OSC / ONG,,ACNUR servicios
"Sub-Delegación dei Instituto Nacional de Migración, Oficina de Regulación Migratoria. ",Centros de Atención Social,18.1390408,-94.4201366,"18.1390408, -94.4201366",OSC / ONG,,ACNUR servicios
Hospital Regional de Coatzacoalcos Dr. Valentin Gomez Farias,Centros de Atención Social,18.145159,-94.4243161,"18.145159, -94.4243161",OSC / ONG,,ACNUR servicios
Cruz Roja Mexicana Delegación Coatzacoalcos,Centros de Atención Social,18.1376467,-94.4358342,"18.1376467, -94.4358342",OSC / ONG,,ACNUR servicios
Centro Ambulatorio para la Prevención y Atención en SIDA e Infecciones de Transmisión Sexual (CAPASITS),Centros de Atención Social,18.1454887,-94.4240998,"18.1454887, -94.4240998",OSC / ONG,,ACNUR servicios
Central de autobuses de Coatzacoalcos ,Centros de Atención Social,18.1208153,-94.4447862,"18.1208153, -94.4447862",OSC / ONG,,ACNUR servicios
Comisión Estatal de los Derechos Humanos,Centros de Atención Social,18.1462695,-94.419073,"18.1462695, -94.419073",OSC / ONG,,ACNUR servicios
Centro de Atención y Desarrollo Integral para personas en Situación de Indigencia (Cadipsi),Centros de Atención Social,20.6577948,-103.3487582,"20.6577948, -103.3487582",OSC / ONG,,ACNUR servicios
La Casa Del Migrante Cerro Del Cuarto,Centros de Atención Social,20.6014841,-103.3498476,"20.6014841, -103.3498476",OSC / ONG,,ACNUR servicios
Albergue para Migrantes El Refugio,Centros de Atención Social,20.6012698,-103.3495971,"20.6012698, -103.3495971",OSC / ONG,,ACNUR servicios
Banco Diocesano de Alimentos ,Centros de Atención Social,20.6559302,-103.3550738,"20.6559302, -103.3550738",OSC / ONG,,ACNUR servicios
Comite Operativo del Banco Diocesano de Alimentos ,Centros de Atención Social,20.6509774,-103.3742175,"20.6509774, -103.3742175",OSC / ONG,,ACNUR servicios
Ex Convento Del Carmen,Centros de Atención Social,20.6752641,-103.3532585,"20.6752641, -103.3532585",OSC / ONG,,ACNUR servicios
Casa de la Cultura Jalisciense “Agustín Yáñez”,Centros de Atención Social,20.662189,-103.349376,"20.662189, -103.349376",OSC / ONG,,ACNUR servicios
Casa Taller Jose Clemente Orozco,Centros de Atención Social,20.6740429,-103.3854239,"20.6740429, -103.3854239",OSC / ONG,,ACNUR servicios
Cultural Centenario,Centros de Atención Social,20.6794785,-103.3547946,"20.6794785, -103.3547946",OSC / ONG,,ACNUR servicios
Centro Cultural Casa Colomos,Centros de Atención Social,20.7052498,-103.3907775,"20.7052498, -103.3907775",OSC / ONG,,ACNUR servicios
Centro Cultural Atlas,Centros de Atención Social,20.6446176,-103.3282931,"20.6446176, -103.3282931",OSC / ONG,,ACNUR servicios
Centro Cultural San Diego,Centros de Atención Social,20.6833277,-103.3502006,"20.6833277, -103.3502006",OSC / ONG,,ACNUR servicios
Centro Cultural Luis Paez Brotchíe,Centros de Atención Social,20.688803,-103.3306379,"20.688803, -103.3306379",OSC / ONG,,ACNUR servicios
Centro Cultural Hacienda de Oblatos / Biblioteca Maria Luisa Hidalgo Riestra,Centros de Atención Social,20.6844009,-103.2938783,"20.6844009, -103.2938783",OSC / ONG,,ACNUR servicios
Centro Cultural Santa Cecilia,Centros de Atención Social,20.7067157,-103.2894625,"20.7067157, -103.2894625",OSC / ONG,,ACNUR servicios
Centro Creativo La Ferro,Centros de Atención Social,20.6444636,-103.3490502,"20.6444636, -103.3490502",OSC / ONG,,ACNUR servicios
COMUDE Guadalajara (Consejo Municipal Del Deporte de Guadalajara),Centros de Atención Social,20.6949995,-103.3331684,"20.6949995, -103.3331684",OSC / ONG,,ACNUR servicios
Catedral de Guadalajara,Centros de Atención Social,20.677034,-103.346984,"20.677034, -103.346984",OSC / ONG,,ACNUR servicios
Teatro Degollado,Centros de Atención Social,20.6770647,-103.3444316,"20.6770647, -103.3444316",OSC / ONG,,ACNUR servicios
Plaza de la Liberación,Centros de Atención Social,20.677015,-103.3457694,"20.677015, -103.3457694",OSC / ONG,,ACNUR servicios
Rotonda de los Jaliscienses Ilustres,Centros de Atención Social,20.6777516,-103.3472206,"20.6777516, -103.3472206",OSC / ONG,,ACNUR servicios
Plaza de Armas,Centros de Atención Social,20.6761719,-103.3469788,"20.6761719, -103.3469788",OSC / ONG,,ACNUR servicios
Plaza Tapatía,Centros de Atención Social,20.6767004,-103.3409704,"20.6767004, -103.3409704",OSC / ONG,,ACNUR servicios
Instituto Cultural Cabañas,Centros de Atención Social,20.6769024,-103.3373288,"20.6769024, -103.3373288",OSC / ONG,,ACNUR servicios
Acuario Michin Guadalajara,Centros de Atención Social,20.692824,-103.351358,"20.692824, -103.351358",OSC / ONG,,ACNUR servicios
Bosque Los Colomos,Centros de Atención Social,20.7087217,-103.3935931,"20.7087217, -103.3935931",OSC / ONG,,ACNUR servicios
Parque Metropolitano de Guadalajara,Centros de Atención Social,20.6712451,-103.4383442,"20.6712451, -103.4383442",OSC / ONG,,ACNUR servicios
Zoológico Guadalajara,Centros de Atención Social,20.7288303,-103.3069716,"20.7288303, -103.3069716",OSC / ONG,,ACNUR servicios
Eco Tianguis Plaza Patria,Centros de Atención Social,20.7121901,-103.3798798,"20.7121901, -103.3798798",OSC / ONG,,ACNUR servicios
Central de Abastos,Centros de Atención Social,20.6544202,-103.3835297,"20.6544202, -103.3835297",OSC / ONG,,ACNUR servicios
Mercado Libertad - San Juan de Dios,Centros de Atención Social,20.6755343,-103.3398497,"20.6755343, -103.3398497",OSC / ONG,,ACNUR servicios
"Mercado ""General Ramón Corona""",Centros de Atención Social,20.6777507,-103.3494036,"20.6777507, -103.3494036",OSC / ONG,,ACNUR servicios
Tianguis El Baratillo,Centros de Atención Social,20.6835529,-103.3192294,"20.6835529, -103.3192294",OSC / ONG,,ACNUR servicios
Tianguis del Sol,Centros de Atención Social,20.6517874,-103.4328311,"20.6517874, -103.4328311",OSC / ONG,,ACNUR servicios
Bazar del Padre Cuéllar,Centros de Atención Social,20.6608557,-103.4135908,"20.6608557, -103.4135908",OSC / ONG,,ACNUR servicios
Cohesión de Diversidades Para la Sustentabilidad A.C. (Codise),Centros de Atención Social,20.6753326,-103.3524443,"20.6753326, -103.3524443",OSC / ONG,,ACNUR servicios
Instituto Municipal de las Mujeres en Guadalajara,Centros de Atención Social,20.6990934,-103.3222778,"20.6990934, -103.3222778",OSC / ONG,,ACNUR servicios
Sistema DIF Zapopan,Centros de Atención Social,20.7364094,-103.4014951,"20.7364094, -103.4014951",OSC / ONG,,ACNUR servicios
Sistema DIF Jalisco,Centros de Atención Social,20.6562594,-103.3306026,"20.6562594, -103.3306026",OSC / ONG,,ACNUR servicios
Cruz Verde Leonardo Oliva,Centros de Atención Social,20.6459875,-103.3819772,"20.6459875, -103.3819772",OSC / ONG,,ACNUR servicios
Cruz Verde Ernesto Arias,Centros de Atención Social,20.6622694,-103.3428911,"20.6622694, -103.3428911",OSC / ONG,,ACNUR servicios
Hospital Civil Viejo Fray Antonio Alcalde,Centros de Atención Social,20.6880786,-103.3435825,"20.6880786, -103.3435825",OSC / ONG,,ACNUR servicios
Hospital General de Occidente Zoquipan,Centros de Atención Social,20.7174108,-103.3697041,"20.7174108, -103.3697041",OSC / ONG,,ACNUR servicios
"Instituto de Salud Mental (SALME)
",Centros de Atención Social,20.718261,-103.371096,"20.718261, -103.371096",OSC / ONG,,ACNUR servicios
Hospital Materno Infantil Esperanza López Mateos,Centros de Atención Social,20.6624776,-103.351225,"20.6624776, -103.351225",OSC / ONG,,ACNUR servicios
IMSS Centro Medico de Occidente,Centros de Atención Social,20.686779,-103.3262263,"20.686779, -103.3262263",OSC / ONG,,ACNUR servicios
Departamento de Clínicas Odontológicas Integrales,Centros de Atención Social,20.6851422,-103.3328761,"20.6851422, -103.3328761",OSC / ONG,,ACNUR servicios
Instituto Nacional para la Educación de los Adultos (INEA),Centros de Atención Social,20.6756472,-103.3634016,"20.6756472, -103.3634016",OSC / ONG,,ACNUR servicios
Preparatoria Abierta SEP-Colegio de Bachilleres del Estado de Jalisco (COBAEJ),Centros de Atención Social,20.675228,-103.368023,"20.675228, -103.368023",OSC / ONG,,ACNUR servicios
Secretaría de Educación Pública (Jalisco),Centros de Atención Social,20.6705969,-103.3836173,"20.6705969, -103.3836173",OSC / ONG,,ACNUR servicios
Centro de Capacitación para el Trabajo Industrial (CECATI) 190,Centros de Atención Social,20.6778487,-103.279472,"20.6778487, -103.279472",OSC / ONG,,ACNUR servicios
Instituto Jalisciense para los Migrantes,Centros de Atención Social,20.6738705,-103.3558104,"20.6738705, -103.3558104",OSC / ONG,,ACNUR servicios
Seguro Popular,Centros de Atención Social,20.6781657,-103.3690631,"20.6781657, -103.3690631",OSC / ONG,,ACNUR servicios
Secretaría de Movilidad,Centros de Atención Social,20.7056247,-103.3461804,"20.7056247, -103.3461804",OSC / ONG,,ACNUR servicios
Instituto Jalisciense de Ciencias Forenses / Unidad Administrativa Las Águilas,Centros de Atención Social,20.6311816,-103.4169073,"20.6311816, -103.4169073",OSC / ONG,,ACNUR servicios
Instituto Jalisciense de Ciencias Forenses / Palacio Federal Guadalajara,Centros de Atención Social,20.6849983,-103.3473382,"20.6849983, -103.3473382",OSC / ONG,,ACNUR servicios
Instituto Jalisciense de Ciencias Forenses / Gran Terraza Belenes,Centros de Atención Social,20.7382089,-103.4009953,"20.7382089, -103.4009953",OSC / ONG,,ACNUR servicios
Comision Estatal De Derechos Humanos Jalisco,Centros de Atención Social,20.6756754,-103.3709581,"20.6756754, -103.3709581",OSC / ONG,,ACNUR servicios
Centro de Justicia para las Mujeres,Centros de Atención Social,20.7015624,-103.3376534,"20.7015624, -103.3376534",OSC / ONG,,ACNUR servicios
Consejo Estatal para la Prevención y Atención de la Violencia Intrafamiliar (CEPAVI),Centros de Atención Social,20.687046,-103.3737561,"20.687046, -103.3737561",OSC / ONG,,ACNUR servicios
Consejo para la Atención de las Víctimas del Transporte Público,Centros de Atención Social,20.7157977,-103.3704081,"20.7157977, -103.3704081",OSC / ONG,,ACNUR servicios
Fiscalía General Del Estado de Jalisco,Centros de Atención Social,20.6829761,-103.3588984,"20.6829761, -103.3588984",OSC / ONG,,ACNUR servicios
Consulado de Guatemala en Guadalajara ,Centros de Atención Social,20.6598566,-103.3786076,"20.6598566, -103.3786076",OSC / ONG,,ACNUR servicios
Consulado de El Salvador ,Centros de Atención Social,20.664455,-103.4141309,"20.664455, -103.4141309",OSC / ONG,,ACNUR servicios
Consulado de Nicaragua en Guadalajara,Centros de Atención Social,20.6386644,-103.4182052,"20.6386644, -103.4182052",OSC / ONG,,ACNUR servicios
FM4 Paso Libre (Dignidad y Justicia en el camino A.C.),Centros de Atención Social,20.6674427,-103.379149,"20.6674427, -103.379149",OSC / ONG,,ACNUR servicios
"Asociación Jalisciense de Apoyo a los Grupos Indígenas, A.C. (AJAGI)",Centros de Atención Social,20.6829147,-103.3323734,"20.6829147, -103.3323734",OSC / ONG,,ACNUR servicios
Centro de Justicia para la Paz y el Desarrollo A.C. (CEPAD),Centros de Atención Social,20.6810287,-103.3528985,"20.6810287, -103.3528985",OSC / ONG,,ACNUR servicios
ACNUR - Agencia de la ONU para los Refugiados,Centros de Atención Social,20.6704485,-103.3751944,"20.6704485, -103.3751944",OSC / ONG,,ACNUR servicios
Casa INDI,Centros de Atención Social,25.6986,-100.3255777,"25.6986, -100.3255777",OSC / ONG,,ACNUR servicios
Casa Nicolás,Centros de Atención Social,25.6642132,-100.2144739,"25.6642132, -100.2144739",OSC / ONG,,ACNUR servicios
"Comedor Padre Roberto Infante
",Centros de Atención Social,25.808163,-100.6060747,"25.808163, -100.6060747",OSC / ONG,,ACNUR servicios
"Comedor Padre Roberto Infante
",Centros de Atención Social,25.809442,-100.3639459,"25.809442, -100.3639459",OSC / ONG,,ACNUR servicios
"Comedor Padre Roberto Infante
",Centros de Atención Social,25.6993081,-100.1875071,"25.6993081, -100.1875071",OSC / ONG,,ACNUR servicios
Casa Monarca,Centros de Atención Social,25.6740353,-100.4608412,"25.6740353, -100.4608412",OSC / ONG,,ACNUR servicios
Consulado de Colombia ,Centros de Atención Social,25.6739047,-100.4406962,"25.6739047, -100.4406962",OSC / ONG,,ACNUR servicios
Consulado de El Salvador,Centros de Atención Social,25.6551671,-100.3409003,"25.6551671, -100.3409003",OSC / ONG,,ACNUR servicios
Consulado de Ecuador ,Centros de Atención Social,25.6644942,-100.3115411,"25.6644942, -100.3115411",OSC / ONG,,ACNUR servicios
Consulado de Guatemala,Centros de Atención Social,25.6643765,-100.3119986,"25.6643765, -100.3119986",OSC / ONG,,ACNUR servicios
"Consulado de Nicaragua
",Centros de Atención Social,25.6690134,-100.3125011,"25.6690134, -100.3125011",OSC / ONG,,ACNUR servicios
ICET Oficinas Centrales,Centros de Atención Social,25.6798843,-100.2976622,"25.6798843, -100.2976622",OSC / ONG,,ACNUR servicios
Instituto Nacional para la Educación de los Adultos (INEA) Delegación Nuevo León,Centros de Atención Social,25.6759825,-100.3024673,"25.6759825, -100.3024673",OSC / ONG,,ACNUR servicios
Secretaría de Educación de Nuevo León (Revalidaciones de estudios),Centros de Atención Social,25.7164826,-100.3570125,"25.7164826, -100.3570125",OSC / ONG,,ACNUR servicios
"Departamento de Educación Migrante SENL
",Centros de Atención Social,25.7038702,-100.3574864,"25.7038702, -100.3574864",OSC / ONG,,ACNUR servicios
Unidad Regional 1 SEP,Centros de Atención Social,25.6802976,-100.3330376,"25.6802976, -100.3330376",OSC / ONG,,ACNUR servicios
Unidad Regional 2 SEP,Centros de Atención Social,25.743587,-100.2669151,"25.743587, -100.2669151",OSC / ONG,,ACNUR servicios
Unidad Regional 3 SEP,Centros de Atención Social,25.6879085,-100.2403371,"25.6879085, -100.2403371",OSC / ONG,,ACNUR servicios
Unidad Regional 4 SEP,Centros de Atención Social,25.6543134,-100.3825333,"25.6543134, -100.3825333",OSC / ONG,,ACNUR servicios
Unidad Regional 6 SEP,Centros de Atención Social,25.7789741,-100.1827222,"25.7789741, -100.1827222",OSC / ONG,,ACNUR servicios
Unidad Regional 8 SEP,Centros de Atención Social,25.5852643,-100.0003231,"25.5852643, -100.0003231",OSC / ONG,,ACNUR servicios
Unidad Regional 11 SEP,Centros de Atención Social,25.7235337,-100.3399647,"25.7235337, -100.3399647",OSC / ONG,,ACNUR servicios
Unidad Regional 12 SEP,Centros de Atención Social,25.6544376,-100.3078481,"25.6544376, -100.3078481",OSC / ONG,,ACNUR servicios
Unidad Regional 13 SEP,Centros de Atención Social,25.7801954,-100.2876486,"25.7801954, -100.2876486",OSC / ONG,,ACNUR servicios
Comision Estatal De Derechos Humanos Nuevo León,Centros de Atención Social,25.6787772,-100.3176599,"25.6787772, -100.3176599",OSC / ONG,,ACNUR servicios
Centro De Justicia Familiar COPAVIDE,Centros de Atención Social,25.8090152,-100.3638374,"25.8090152, -100.3638374",OSC / ONG,,ACNUR servicios
"Centro de Orientación y Denuncia (CODE)
",Centros de Atención Social,25.6952061,-100.2235926,"25.6952061, -100.2235926",OSC / ONG,,ACNUR servicios
Servicio Nacional de Empleo en Guadalupe,Centros de Atención Social,25.6740684,-100.232341,"25.6740684, -100.232341",OSC / ONG,,ACNUR servicios
"Bolsa de Empleo Municipal en Monterrey
",Centros de Atención Social,25.66889,-100.3221423,"25.66889, -100.3221423",OSC / ONG,,ACNUR servicios
Bolsa de Trabajo en Apodaca,Centros de Atención Social,25.7811241,-100.1891052,"25.7811241, -100.1891052",OSC / ONG,,ACNUR servicios
"Servicio Nacional de Empleo Estatal
",Centros de Atención Social,25.6759309,-100.2917848,"25.6759309, -100.2917848",OSC / ONG,,ACNUR servicios
Bolsa de Empleo de Escobedo,Centros de Atención Social,25.8079244,-100.3226338,"25.8079244, -100.3226338",OSC / ONG,,ACNUR servicios
Bolsa de Empleo de Juárez,Centros de Atención Social,25.6462183,-100.0909289,"25.6462183, -100.0909289",OSC / ONG,,ACNUR servicios
Bolsa de Empleo de García,Centros de Atención Social,25.7859549,-100.5786116,"25.7859549, -100.5786116",OSC / ONG,,ACNUR servicios
COMAR - Comisión Mexicana de Ayuda a Refugiados,Centros de Atención Social,25.6359717,-100.3081255,"25.6359717, -100.3081255",OSC / ONG,,ACNUR servicios
Instituto Nacional de Migración,Centros de Atención Social,25.6360119,-100.3080792,"25.6360119, -100.3080792",OSC / ONG,,ACNUR servicios
"Instituto Estatal de la Juventud Nuevo León
",Centros de Atención Social,25.6786643,-100.3038912,"25.6786643, -100.3038912",OSC / ONG,,ACNUR servicios
"Instituto de la Juventud y el Deporte de Juarez Nuevo León
",Centros de Atención Social,25.6163717,-100.154479,"25.6163717, -100.154479",OSC / ONG,,ACNUR servicios
"SIPINNA (Sistema Nacional de Protección de Niñas, Niños y Adolescentes)
",Centros de Atención Social,25.6654179,-100.3395478,"25.6654179, -100.3395478",OSC / ONG,,ACNUR servicios
"Procuraduría de Protección de Niñas, Niños y Adolescentes del Estado
",Centros de Atención Social,25.6695949,-100.2522502,"25.6695949, -100.2522502",OSC / ONG,,ACNUR servicios
Puerta Violeta Guadalupe,Centros de Atención Social,25.6657311,-100.1914857,"25.6657311, -100.1914857",OSC / ONG,,ACNUR servicios
Puerta Violeta Apodaca,Centros de Atención Social,25.8177721,-100.2389916,"25.8177721, -100.2389916",OSC / ONG,,ACNUR servicios
Instituto Municipal de las Mujeres Regias,Centros de Atención Social,25.6971746,-100.3052975,"25.6971746, -100.3052975",OSC / ONG,,ACNUR servicios
Puerta Violeta Monterrey,Centros de Atención Social,25.6798662,-100.3087913,"25.6798662, -100.3087913",OSC / ONG,,ACNUR servicios
Puerta Violeta,Centros de Atención Social,25.7650323,-100.3699391,"25.7650323, -100.3699391",OSC / ONG,,ACNUR servicios
Puerta Violeta Escobedo,Centros de Atención Social,25.7989161,-100.3172381,"25.7989161, -100.3172381",OSC / ONG,,ACNUR servicios
Alternativas Pacíficas,Centros de Atención Social,25.6797767,-100.308939,"25.6797767, -100.308939",OSC / ONG,,ACNUR servicios
Puerta Violeta San Pedro Garza García,Centros de Atención Social,25.665369,-100.4179382,"25.665369, -100.4179382",OSC / ONG,,ACNUR servicios
Instituto Estatal de las Mujeres,Centros de Atención Social,25.6731669,-100.3105169,"25.6731669, -100.3105169",OSC / ONG,,ACNUR servicios
Casa Monarca,Centros de Atención Social,25.6792034,-100.3616622,"25.6792034, -100.3616622",OSC / ONG,,ACNUR servicios
ACNUR - Agencia de la ONU para los Refugiados,Centros de Atención Social,25.670937,-100.3110976,"25.670937, -100.3110976",OSC / ONG,,ACNUR servicios
Centro Estatal de Rehabilitacion y Educacion Especial,Centros de Atención Social,25.6237777,-100.2883825,"25.6237777, -100.2883825",OSC / ONG,,ACNUR servicios
Centro de Atención Primaria de Adicciones y Salud Mental,Centros de Atención Social,25.6750302,-100.2320852,"25.6750302, -100.2320852",OSC / ONG,,ACNUR servicios
Centro de Especialidades Dentales,Centros de Atención Social,25.6610255,-100.3083612,"25.6610255, -100.3083612",OSC / ONG,,ACNUR servicios
Hospital Metropolitano,Centros de Atención Social,25.7140788,-100.274372,"25.7140788, -100.274372",OSC / ONG,,ACNUR servicios
Hospital Regional de Alta Especialidad Materno Infantil,Centros de Atención Social,25.694406,-100.2233881,"25.694406, -100.2233881",OSC / ONG,,ACNUR servicios
Centro Comunitario Tierra Propia,Centros de Atención Social,25.6415598,-100.1897837,"25.6415598, -100.1897837",OSC / ONG,,ACNUR servicios
Centro Comunitario Unidad Piloto,Centros de Atención Social,25.6441056,-100.2153987,"25.6441056, -100.2153987",OSC / ONG,,ACNUR servicios
Centro Comunitario Las Sabinas,Centros de Atención Social,25.6895023,-100.1935054,"25.6895023, -100.1935054",OSC / ONG,,ACNUR servicios
Centro Comunitario Valle Soleado,Centros de Atención Social,25.7041128,-100.1696035,"25.7041128, -100.1696035",OSC / ONG,,ACNUR servicios
Centro Comunitario Prados de Santa Rosa,Centros de Atención Social,25.7998199,-100.2258708,"25.7998199, -100.2258708",OSC / ONG,,ACNUR servicios
Centro Comunitario Santa Fe,Centros de Atención Social,25.7262723,-100.1736235,"25.7262723, -100.1736235",OSC / ONG,,ACNUR servicios
Centro Comunitario La Alianza,Centros de Atención Social,25.7757693,-100.4151684,"25.7757693, -100.4151684",OSC / ONG,,ACNUR servicios
Centro Comunitario La Alianza Sector Q,Centros de Atención Social,25.7767341,-100.4059793,"25.7767341, -100.4059793",OSC / ONG,,ACNUR servicios
Centro Comunitario René Álvarez,Centros de Atención Social,25.765365,-100.3584783,"25.765365, -100.3584783",OSC / ONG,,ACNUR servicios
Centro Comunitario Adelaila Lafón,Centros de Atención Social,25.790745,-100.3775592,"25.790745, -100.3775592",OSC / ONG,,ACNUR servicios
Centro Comunitario Revolución Proletaria,Centros de Atención Social,25.6335501,-100.2888554,"25.6335501, -100.2888554",OSC / ONG,,ACNUR servicios
Centro Comunitario Sierra Ventana,Centros de Atención Social,25.6280602,-100.2882067,"25.6280602, -100.2882067",OSC / ONG,,ACNUR servicios
Centro Comunitario Bicentenario de la Independencia,Centros de Atención Social,25.6514787,-100.3144455,"25.6514787, -100.3144455",OSC / ONG,,ACNUR servicios
Centro Comunitario San Bernabé,Centros de Atención Social,25.7650323,-100.3699391,"25.7650323, -100.3699391",OSC / ONG,,ACNUR servicios
Centro Comunitario Alianza Real,Centros de Atención Social,25.8448524,-100.3849892,"25.8448524, -100.3849892",OSC / ONG,,ACNUR servicios
Centro Comunitario Eulalio Villarreal,Centros de Atención Social,25.805286,-100.3704713,"25.805286, -100.3704713",OSC / ONG,,ACNUR servicios
Centro Comunitario Fernando Amilpa,Centros de Atención Social,25.8060127,-100.270301,"25.8060127, -100.270301",OSC / ONG,,ACNUR servicios
Centro Comunitario Los Encinos,Centros de Atención Social,25.6437424,-100.117581,"25.6437424, -100.117581",OSC / ONG,,ACNUR servicios
centro comunitario Hector Caballero,Centros de Atención Social,25.6348761,-100.1295307,"25.6348761, -100.1295307",OSC / ONG,,ACNUR servicios
Centro Comunitario Arboledas De Los Naranjos,Centros de Atención Social,25.6285945,-100.1677079,"25.6285945, -100.1677079",OSC / ONG,,ACNUR servicios
Centro Comunitario Monte Kristal,Centros de Atención Social,25.6189072,-100.14598,"25.6189072, -100.14598",OSC / ONG,,ACNUR servicios
Centro Comunitario Ampliación Nogales,Centros de Atención Social,25.7989446,-100.6047516,"25.7989446, -100.6047516",OSC / ONG,,ACNUR servicios
Centro Comunitario Las Palmas,Centros de Atención Social,25.7929356,-100.4258034,"25.7929356, -100.4258034",OSC / ONG,,ACNUR servicios
Centro Comunitario Pesquería,Centros de Atención Social,25.7901541,-100.0465786,"25.7901541, -100.0465786",OSC / ONG,,ACNUR servicios
Centro Comunitario Valle de la Esperanza,Centros de Atención Social,25.7834605,-100.4015695,"25.7834605, -100.4015695",OSC / ONG,,ACNUR servicios
LABNL Lab Cultural Ciudadano,Centros de Atención Social,,,"nan, nan",OSC / ONG,,ACNUR servicios
Esfera Cultural García,Centros de Atención Social,,,"nan, nan",OSC / ONG,,ACNUR servicios
Esfera Cultural Buena Vista,Centros de Atención Social,,,"nan, nan",OSC / ONG,,ACNUR servicios
Esfera Cultural Galeana,Centros de Atención Social,,,"nan, nan",OSC / ONG,,ACNUR servicios
Casa del Caminante Jtatic Samuel Ruiz García,Centros de Atención Social,17.5430906,-91.9925432,"17.5430906, -91.9925432",OSC / ONG,,ACNUR servicios
Comisión Estatal de Derechos Humanos,Centros de Atención Social,17.508738,-91.9828884,"17.508738, -91.9828884",OSC / ONG,,ACNUR servicios
Defensor Municipal de Derechos Humanos ,Centros de Atención Social,17.5096209,-91.9811457,"17.5096209, -91.9811457",OSC / ONG,,ACNUR servicios
Dirección de Atención a Personas Migrantes y Refugiadas (DAPMyR),Centros de Atención Social,17.5086181,-91.9812396,"17.5086181, -91.9812396",OSC / ONG,,ACNUR servicios
Palacio Municipal de Palenque,Centros de Atención Social,17.509586,-91.9809937,"17.509586, -91.9809937",OSC / ONG,,ACNUR servicios
Oficina de Regulación Migratoria (INM),Centros de Atención Social,17.5183738,-91.9934671,"17.5183738, -91.9934671",OSC / ONG,,ACNUR servicios
Grupo Beta (INM),Centros de Atención Social,17.5185836,-91.9934228,"17.5185836, -91.9934228",OSC / ONG,,ACNUR servicios
Estación Migratoria (INM),Centros de Atención Social,17.5184334,-91.9929122,"17.5184334, -91.9929122",OSC / ONG,,ACNUR servicios
COMAR Comisión Mexicana de Ayuda a Refugiados,Centros de Atención Social,17.5183533,-91.9931882,"17.5183533, -91.9931882",OSC / ONG,,ACNUR servicios
"Procuraduría Municipal de Protección a Niñas, Niños y Adolescentes ",Centros de Atención Social,17.5067803,-91.9794565,"17.5067803, -91.9794565",OSC / ONG,,ACNUR servicios
DIF Casa Migrante Palenque,Centros de Atención Social,17.5123635,-92.0012967,"17.5123635, -92.0012967",OSC / ONG,,ACNUR servicios
